TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price,TransactionDay,TransactionTime,TransactionMonth,Transaction_TimePeriod,ProductName,Category,CustomerName,Region,SignupDate,AvgTransactionValue,DaysSinceLastTransaction,UniqueProductsPurchased,FavProduct,FavCategory,MostActiveTransactionDay,PeakTransactionTime
T00809,C0078,P075,2024-12-09,2,995.52,497.76,Monday,11:44:44,December,Morning,TechPro Textbook,Books,Julia Palmer,Asia,2024-11-13,995.52,49.0,1.0,P075,Books,Monday,Morning
T00866,C0065,P075,2024-12-10,3,1493.28,497.76,Tuesday,01:50:20,December,Evening,TechPro Textbook,Books,Gerald Hines,North America,2024-07-10,766.37,45.0,10.0,P022,Home Decor,Monday,Evening
T00876,C0044,P075,2024-10-22,2,995.52,497.76,Tuesday,02:45:04,October,Evening,TechPro Textbook,Books,Kenneth Alexander,Europe,2024-07-10,1076.7033333333331,97.0,3.0,P045,Books,Thursday,Evening
T00928,C0082,P075,2024-09-06,4,1991.04,497.76,Friday,18:39:07,September,Evening,TechPro Textbook,Books,Aimee Taylor,South America,2022-05-13,1081.8442857142857,58.0,7.0,P019,Books,Saturday,Evening
T00177,C0099,P005,2024-06-14,3,1287.93,429.31,Friday,08:41:48,June,Morning,TechPro T-Shirt,Clothing,Rodney Eaton,South America,2023-01-29,839.465,35.0,8.0,P005,Clothing,Friday,Evening
T00183,C0030,P005,2024-08-24,3,1287.93,429.31,Saturday,01:19:18,August,Evening,TechPro T-Shirt,Clothing,Mark Brock,North America,2024-01-30,509.93600000000004,43.0,5.0,P004,Clothing,Sunday,Evening
T00437,C0143,P005,2024-09-11,4,1717.24,429.31,Wednesday,20:41:10,September,Evening,TechPro T-Shirt,Clothing,Brian Parker,Asia,2024-05-27,863.5185714285715,40.0,6.0,P094,Clothing,Wednesday,Evening
T00468,C0061,P005,2024-02-23,2,858.62,429.31,Friday,05:08:16,February,Morning,TechPro T-Shirt,Clothing,Brandon Escobar,Europe,2023-03-06,712.7533333333334,48.0,3.0,P005,Clothing,Friday,Morning
T00483,C0194,P005,2024-05-08,3,1287.93,429.31,Wednesday,22:54:06,May,Evening,TechPro T-Shirt,Clothing,Stacy Cook,North America,2024-05-04,552.7385714285714,97.0,7.0,P005,Books,Sunday,Evening
T00767,C0045,P005,2024-02-29,3,1287.93,429.31,Thursday,03:49:04,February,Evening,TechPro T-Shirt,Clothing,Michael Williams,Asia,2022-02-25,860.2571428571429,154.0,7.0,P001,Electronics,Saturday,Afternoon
T00855,C0107,P005,2024-08-16,3,1287.93,429.31,Friday,19:51:40,August,Evening,TechPro T-Shirt,Clothing,Dana Cantrell,South America,2023-02-07,724.784,97.0,5.0,P005,Clothing,Tuesday,Afternoon
T00879,C0074,P005,2024-01-20,3,1287.93,429.31,Saturday,17:46:34,January,Evening,TechPro T-Shirt,Clothing,Jonathan Russo,Europe,2022-05-27,1018.4066666666668,182.0,3.0,P005,Books,Monday,Afternoon
T00185,C0108,P028,2024-03-07,4,942.32,235.58,Thursday,03:54:06,March,Evening,HomeSense Desk Lamp,Home Decor,David Davis,South America,2022-09-28,692.6485714285715,117.0,7.0,P011,Clothing,Wednesday,Evening
T00229,C0038,P028,2024-06-29,3,706.74,235.58,Saturday,11:39:11,June,Morning,HomeSense Desk Lamp,Home Decor,Jeffrey Perkins,North America,2022-04-16,539.37,46.0,5.0,P028,Home Decor,Thursday,Evening
T00305,C0127,P028,2024-01-18,4,942.32,235.58,Thursday,15:08:21,January,Afternoon,HomeSense Desk Lamp,Home Decor,Kathryn Stevens,Europe,2024-04-04,538.8133333333334,129.0,6.0,P028,Electronics,Thursday,Morning
T00332,C0145,P028,2024-02-04,4,942.32,235.58,Sunday,07:44:22,February,Morning,HomeSense Desk Lamp,Home Decor,Wayne Stone,Asia,2023-01-13,721.40875,62.0,7.0,P080,Clothing,Monday,Morning
T00393,C0147,P028,2024-05-28,3,706.74,235.58,Tuesday,10:52:05,May,Morning,HomeSense Desk Lamp,Home Decor,Hunter Fuller,South America,2022-05-16,327.6044444444444,33.0,9.0,P018,Books,Saturday,Evening
T00520,C0052,P028,2024-04-20,1,235.58,235.58,Saturday,08:12:59,April,Morning,HomeSense Desk Lamp,Home Decor,Stanley Aguirre,South America,2024-02-20,622.0025,148.0,3.0,P061,Home Decor,Saturday,Morning
T00527,C0110,P028,2024-01-02,4,942.32,235.58,Tuesday,19:11:34,January,Evening,HomeSense Desk Lamp,Home Decor,Elizabeth Wells,Asia,2024-09-21,942.32,391.0,1.0,P028,Home Decor,Tuesday,Evening
T00582,C0177,P028,2024-08-05,2,471.16,235.58,Monday,22:39:54,August,Evening,HomeSense Desk Lamp,Home Decor,Julia Kelly,Asia,2024-06-01,627.4525,84.0,4.0,P028,Books,Monday,Evening
T00736,C0195,P028,2024-03-05,4,942.32,235.58,Tuesday,10:46:53,March,Morning,HomeSense Desk Lamp,Home Decor,Jeremy Mclaughlin,South America,2024-09-17,672.7116666666667,64.0,6.0,P028,Home Decor,Tuesday,Evening
T00756,C0028,P028,2024-02-15,3,706.74,235.58,Thursday,04:29:17,February,Evening,HomeSense Desk Lamp,Home Decor,Jennifer Pena,Asia,2024-06-29,852.44625,33.0,6.0,P057,Electronics,Thursday,Afternoon
T00851,C0059,P028,2024-02-13,3,706.74,235.58,Tuesday,06:45:11,February,Morning,HomeSense Desk Lamp,Home Decor,Mrs. Kimberly Wright,North America,2024-04-07,884.16,95.0,8.0,P019,Home Decor,Tuesday,Evening
T00915,C0163,P028,2024-07-26,3,706.74,235.58,Friday,15:47:31,July,Afternoon,HomeSense Desk Lamp,Home Decor,Tiffany Cain,South America,2023-06-08,962.5466666666666,107.0,5.0,P074,Home Decor,Friday,Afternoon
T00196,C0104,P094,2024-07-11,2,894.68,447.34,Thursday,17:39:59,July,Evening,HomeSense Cookware Set,Home Decor,Laura Bennett,South America,2022-02-10,822.3875,84.0,8.0,P006,Home Decor,Monday,Afternoon
T00370,C0143,P094,2024-07-17,3,1342.02,447.34,Wednesday,08:52:39,July,Morning,HomeSense Cookware Set,Home Decor,Brian Parker,Asia,2024-05-27,863.5185714285715,40.0,6.0,P094,Clothing,Wednesday,Evening
T00508,C0057,P094,2024-12-18,3,1342.02,447.34,Wednesday,11:46:16,December,Morning,HomeSense Cookware Set,Home Decor,Elizabeth Nguyen,Europe,2024-07-27,756.0666666666666,40.0,6.0,P008,Books,Wednesday,Afternoon
T00707,C0170,P094,2024-05-27,3,1342.02,447.34,Monday,15:48:49,May,Afternoon,HomeSense Cookware Set,Home Decor,Logan Harris,Europe,2023-09-13,986.348,136.0,5.0,P019,Home Decor,Friday,Morning
T00708,C0187,P094,2024-02-12,2,894.68,447.34,Monday,17:27:50,February,Evening,HomeSense Cookware Set,Home Decor,Kayla Kelly,South America,2024-08-02,922.4879999999999,107.0,5.0,P009,Books,Thursday,Morning
T00730,C0008,P094,2024-01-22,2,894.68,447.34,Monday,19:40:43,January,Evening,HomeSense Cookware Set,Home Decor,David Li,North America,2024-01-13,427.16099999999994,41.0,10.0,P004,Home Decor,Monday,Evening
T00733,C0059,P094,2024-02-06,1,447.34,447.34,Tuesday,22:06:42,February,Evening,HomeSense Cookware Set,Home Decor,Mrs. Kimberly Wright,North America,2024-04-07,884.16,95.0,8.0,P019,Home Decor,Tuesday,Evening
T00912,C0148,P094,2024-10-02,4,1789.36,447.34,Wednesday,16:00:54,October,Afternoon,HomeSense Cookware Set,Home Decor,Matthew Rogers,South America,2023-04-16,1091.558,117.0,5.0,P011,Electronics,Tuesday,Evening
T00918,C0103,P094,2024-08-20,2,894.68,447.34,Tuesday,02:24:47,August,Evening,HomeSense Cookware Set,Home Decor,Jennifer Munoz,Europe,2022-05-15,492.50999999999993,119.0,5.0,P006,Clothing,Monday,Evening
T00966,C0154,P094,2024-03-04,2,894.68,447.34,Monday,05:11:01,March,Morning,HomeSense Cookware Set,Home Decor,Robert Sharp,North America,2024-10-27,617.2683333333333,130.0,6.0,P008,Electronics,Monday,Afternoon
T00974,C0143,P094,2024-12-18,3,1342.02,447.34,Wednesday,17:13:17,December,Evening,HomeSense Cookware Set,Home Decor,Brian Parker,Asia,2024-05-27,863.5185714285715,40.0,6.0,P094,Clothing,Wednesday,Evening
T00205,C0152,P079,2024-04-09,4,1669.48,417.37,Tuesday,09:14:53,April,Morning,ActiveWear Rug,Home Decor,Justin Evans,South America,2022-04-19,677.1719999999999,98.0,5.0,P051,Home Decor,Saturday,Morning
T00274,C0196,P079,2024-08-28,1,417.37,417.37,Wednesday,19:56:53,August,Evening,ActiveWear Rug,Home Decor,Laura Watts,Europe,2022-06-07,1245.72,43.0,3.0,P079,Home Decor,Tuesday,Afternoon
T00294,C0123,P079,2024-08-23,3,1252.11,417.37,Friday,23:45:25,August,Evening,ActiveWear Rug,Home Decor,Jason Johnston,Asia,2023-11-05,700.03,75.0,2.0,P049,Books,Friday,Evening
T00409,C0138,P079,2024-12-18,4,1669.48,417.37,Wednesday,04:06:47,December,Evening,ActiveWear Rug,Home Decor,Cynthia Clayton,Asia,2024-11-01,1122.05,40.0,4.0,P079,Home Decor,Friday,Evening
T00427,C0113,P079,2024-02-05,4,1669.48,417.37,Monday,19:46:58,February,Evening,ActiveWear Rug,Home Decor,Joseph Ortiz Jr.,South America,2022-06-17,601.5125,61.0,7.0,P078,Home Decor,Sunday,Evening
T00575,C0196,P079,2024-12-15,4,1669.48,417.37,Sunday,03:43:35,December,Evening,ActiveWear Rug,Home Decor,Laura Watts,Europe,2022-06-07,1245.72,43.0,3.0,P079,Home Decor,Tuesday,Afternoon
T00617,C0048,P079,2024-01-14,3,1252.11,417.37,Sunday,03:22:21,January,Evening,ActiveWear Rug,Home Decor,Matthew Park,South America,2024-11-07,770.1879999999999,54.0,5.0,P010,Electronics,Sunday,Evening
T00626,C0199,P079,2024-08-17,2,834.74,417.37,Saturday,12:06:08,August,Afternoon,ActiveWear Rug,Home Decor,Andrea Jenkins,Europe,2022-12-03,494.82,93.0,4.0,P008,Electronics,Saturday,Afternoon
T00656,C0065,P079,2024-09-13,1,417.37,417.37,Friday,08:28:58,September,Morning,ActiveWear Rug,Home Decor,Gerald Hines,North America,2024-07-10,766.37,45.0,10.0,P022,Home Decor,Monday,Evening
T00713,C0135,P079,2024-01-22,2,834.74,417.37,Monday,02:25:06,January,Evening,ActiveWear Rug,Home Decor,Toni Weaver,Europe,2022-08-23,783.895,116.0,4.0,P003,Books,Thursday,Evening
T00745,C0090,P079,2024-06-22,2,834.74,417.37,Saturday,14:35:43,June,Afternoon,ActiveWear Rug,Home Decor,Charles Hamilton,Asia,2023-10-17,591.1657142857142,138.0,7.0,P042,Books,Wednesday,Evening
T00746,C0104,P079,2024-07-19,4,1669.48,417.37,Friday,14:35:31,July,Afternoon,ActiveWear Rug,Home Decor,Laura Bennett,South America,2022-02-10,822.3875,84.0,8.0,P006,Home Decor,Monday,Afternoon
T00766,C0138,P079,2024-02-02,1,417.37,417.37,Friday,02:54:00,February,Evening,ActiveWear Rug,Home Decor,Cynthia Clayton,Asia,2024-11-01,1122.05,40.0,4.0,P079,Home Decor,Friday,Evening
T00823,C0095,P079,2024-09-30,3,1252.11,417.37,Monday,10:45:06,September,Morning,ActiveWear Rug,Home Decor,William Walker,South America,2023-03-04,642.135,119.0,2.0,P056,Electronics,Monday,Afternoon
T00908,C0089,P079,2024-02-12,4,1669.48,417.37,Monday,15:27:25,February,Afternoon,ActiveWear Rug,Home Decor,Paul Carter,Europe,2024-04-02,1278.1100000000001,55.0,2.0,P074,Home Decor,Monday,Afternoon
T00964,C0047,P079,2024-08-05,1,417.37,417.37,Monday,13:12:14,August,Afternoon,ActiveWear Rug,Home Decor,Samantha Frank,North America,2024-03-22,410.07714285714286,157.0,7.0,P007,Books,Friday,Morning
T00214,C0056,P024,2024-02-18,2,677.32,338.66,Sunday,05:49:59,February,Morning,SoundWave Cookbook,Books,Erika Fernandez,Asia,2024-04-12,636.588,33.0,5.0,P024,Clothing,Wednesday,Evening
T00249,C0075,P024,2024-12-10,3,1015.98,338.66,Tuesday,21:53:30,December,Evening,SoundWave Cookbook,Books,Misty Higgins,Europe,2023-05-01,649.8855555555556,48.0,9.0,P013,Books,Friday,Evening
T00528,C0053,P024,2024-08-28,4,1354.64,338.66,Wednesday,04:01:48,August,Evening,SoundWave Cookbook,Books,Albert Burke,Europe,2022-06-18,886.0766666666667,87.0,6.0,P006,Clothing,Friday,Evening
T00817,C0108,P024,2024-10-02,2,677.32,338.66,Wednesday,22:07:40,October,Evening,SoundWave Cookbook,Books,David Davis,South America,2022-09-28,692.6485714285715,117.0,7.0,P011,Clothing,Wednesday,Evening
T00847,C0004,P024,2024-10-24,1,338.66,338.66,Thursday,16:28:30,October,Afternoon,SoundWave Cookbook,Books,Kathleen Rodriguez,South America,2022-10-09,669.36,35.0,8.0,P008,Books,Monday,Morning
T00219,C0019,P008,2024-08-22,1,146.85,146.85,Thursday,23:44:44,August,Evening,BookWorld Bluetooth Speaker,Electronics,Brandon Rodriguez,Europe,2023-01-12,364.3033333333333,80.0,6.0,P001,Books,Friday,Evening
T00385,C0072,P008,2024-03-16,2,293.7,146.85,Saturday,16:23:59,March,Afternoon,BookWorld Bluetooth Speaker,Electronics,Sarah Scott,North America,2024-07-24,599.918,86.0,5.0,P008,Electronics,Saturday,Evening
T00611,C0084,P008,2024-12-16,2,293.7,146.85,Monday,14:32:21,December,Afternoon,BookWorld Bluetooth Speaker,Electronics,Belinda Garner,Asia,2024-09-17,493.4555555555556,42.0,8.0,P013,Electronics,Tuesday,Morning
T00660,C0057,P008,2024-09-23,3,440.55,146.85,Monday,16:46:01,September,Afternoon,BookWorld Bluetooth Speaker,Electronics,Elizabeth Nguyen,Europe,2024-07-27,756.0666666666666,40.0,6.0,P008,Books,Wednesday,Afternoon
T00701,C0175,P008,2024-07-27,2,293.7,146.85,Saturday,05:05:37,July,Morning,BookWorld Bluetooth Speaker,Electronics,Matthew Johnson,Asia,2022-04-16,621.053,68.0,10.0,P008,Books,Wednesday,Evening
T00757,C0022,P008,2024-09-03,2,293.7,146.85,Tuesday,03:11:42,September,Evening,BookWorld Bluetooth Speaker,Electronics,Teresa Esparza,Asia,2023-10-27,775.8449999999999,132.0,6.0,P008,Clothing,Tuesday,Morning
T00781,C0182,P008,2024-05-06,1,146.85,146.85,Monday,19:24:04,May,Evening,BookWorld Bluetooth Speaker,Electronics,Joshua Preston,Europe,2024-12-28,996.1539999999999,263.0,5.0,P008,Home Decor,Monday,Evening
T00934,C0154,P008,2024-09-19,2,293.7,146.85,Thursday,14:18:33,September,Afternoon,BookWorld Bluetooth Speaker,Electronics,Robert Sharp,North America,2024-10-27,617.2683333333333,130.0,6.0,P008,Electronics,Monday,Afternoon
T00963,C0199,P008,2024-10-26,2,293.7,146.85,Saturday,00:01:58,October,Evening,BookWorld Bluetooth Speaker,Electronics,Andrea Jenkins,Europe,2022-12-03,494.82,93.0,4.0,P008,Electronics,Saturday,Afternoon
T01000,C0004,P008,2024-02-28,2,293.7,146.85,Wednesday,10:16:35,February,Morning,BookWorld Bluetooth Speaker,Electronics,Kathleen Rodriguez,South America,2022-10-09,669.36,35.0,8.0,P008,Books,Monday,Morning
T00238,C0031,P091,2024-08-11,2,445.9,222.95,Sunday,00:11:15,August,Evening,HomeSense Rug,Home Decor,Tina Miller,South America,2024-04-11,501.345,64.0,4.0,P002,Home Decor,Sunday,Evening
T00257,C0051,P091,2024-08-10,1,222.95,222.95,Saturday,00:39:50,August,Evening,HomeSense Rug,Home Decor,Nicholas Ellis,Europe,2023-12-21,814.2242857142857,42.0,7.0,P006,Electronics,Saturday,Evening
T00260,C0059,P091,2024-03-23,4,891.8,222.95,Saturday,08:29:57,March,Morning,HomeSense Rug,Home Decor,Mrs. Kimberly Wright,North America,2024-04-07,884.16,95.0,8.0,P019,Home Decor,Tuesday,Evening
T00384,C0073,P091,2024-02-04,4,891.8,222.95,Sunday,15:35:27,February,Afternoon,HomeSense Rug,Home Decor,Heidi Johnson,Europe,2022-08-20,686.8466666666667,313.0,3.0,P017,Books,Monday,Afternoon
T00646,C0036,P091,2024-01-23,3,668.85,222.95,Tuesday,12:53:51,January,Afternoon,HomeSense Rug,Home Decor,Brian Aguilar DDS,North America,2024-07-06,625.9866666666667,86.0,3.0,P001,Books,Saturday,Afternoon
T00793,C0054,P091,2024-10-07,3,668.85,222.95,Monday,17:48:28,October,Evening,HomeSense Rug,Home Decor,Bruce Rhodes,Asia,2024-09-29,1005.0487499999999,112.0,8.0,P037,Electronics,Sunday,Afternoon
T00798,C0015,P091,2024-09-21,3,668.85,222.95,Saturday,01:39:03,September,Evening,HomeSense Rug,Home Decor,Tina Duran,North America,2023-11-20,578.74,128.0,2.0,P032,Books,Saturday,Afternoon
T00241,C0109,P071,2024-07-08,3,382.08,127.36,Monday,16:06:55,July,Afternoon,TechPro T-Shirt,Clothing,Abigail Jones,North America,2022-05-09,498.84090909090907,81.0,10.0,P100,Clothing,Saturday,Evening
T00441,C0133,P071,2024-02-03,4,509.44,127.36,Saturday,08:15:00,February,Morning,TechPro T-Shirt,Clothing,Gwendolyn Carter,South America,2023-03-11,721.0825,53.0,4.0,P023,Clothing,Thursday,Evening
T00559,C0134,P071,2024-04-28,1,127.36,127.36,Sunday,14:16:10,April,Afternoon,TechPro T-Shirt,Clothing,Theresa Gonzalez,Asia,2022-02-19,535.856,48.0,5.0,P006,Clothing,Sunday,Morning
T00591,C0161,P071,2024-07-05,3,382.08,127.36,Friday,10:29:31,July,Morning,TechPro T-Shirt,Clothing,Jessica Warren,Asia,2022-03-14,392.72875,165.0,8.0,P007,Books,Monday,Evening
T00675,C0002,P071,2024-12-03,2,254.72,127.36,Tuesday,01:41:41,December,Evening,TechPro T-Shirt,Clothing,Elizabeth Lutz,Asia,2022-02-13,465.685,55.0,4.0,P004,Clothing,Tuesday,Evening
T00777,C0049,P071,2024-01-14,2,254.72,127.36,Sunday,04:59:39,January,Evening,TechPro T-Shirt,Clothing,Jason Yates,North America,2024-09-18,289.435,150.0,8.0,P027,Clothing,Monday,Evening
T00890,C0176,P071,2024-02-02,4,509.44,127.36,Friday,14:46:36,February,Afternoon,TechPro T-Shirt,Clothing,Nicole Booth,North America,2022-03-23,777.1066666666667,204.0,3.0,P071,Clothing,Friday,Evening
T00980,C0147,P071,2024-03-30,1,127.36,127.36,Saturday,09:01:31,March,Morning,TechPro T-Shirt,Clothing,Hunter Fuller,South America,2022-05-16,327.6044444444444,33.0,9.0,P018,Books,Saturday,Evening
T00244,C0158,P098,2024-01-04,1,299.93,299.93,Thursday,14:19:41,January,Afternoon,SoundWave Laptop,Electronics,Wendy Browning,South America,2023-04-12,929.13,137.0,4.0,P021,Home Decor,Thursday,Afternoon
T00302,C0051,P098,2024-07-23,1,299.93,299.93,Tuesday,12:30:30,July,Afternoon,SoundWave Laptop,Electronics,Nicholas Ellis,Europe,2023-12-21,814.2242857142857,42.0,7.0,P006,Electronics,Saturday,Evening
T00412,C0126,P098,2024-11-08,2,599.86,299.93,Friday,14:50:40,November,Afternoon,SoundWave Laptop,Electronics,Caitlin Brown,South America,2024-02-20,760.9283333333333,60.0,6.0,P032,Books,Thursday,Evening
T00543,C0127,P098,2024-09-20,3,899.79,299.93,Friday,08:12:56,September,Morning,SoundWave Laptop,Electronics,Kathryn Stevens,Europe,2024-04-04,538.8133333333334,129.0,6.0,P028,Electronics,Thursday,Morning
T00654,C0054,P098,2024-07-07,4,1199.72,299.93,Sunday,12:28:18,July,Afternoon,SoundWave Laptop,Electronics,Bruce Rhodes,Asia,2024-09-29,1005.0487499999999,112.0,8.0,P037,Electronics,Sunday,Afternoon
T00849,C0115,P098,2024-01-31,2,599.86,299.93,Wednesday,09:08:09,January,Morning,SoundWave Laptop,Electronics,Joshua Hamilton,Asia,2024-11-11,1045.7266666666667,36.0,3.0,P037,Electronics,Sunday,Morning
T00978,C0041,P098,2024-12-15,3,899.79,299.93,Sunday,21:18:12,December,Evening,SoundWave Laptop,Electronics,Lindsey Deleon,Europe,2023-12-27,878.54,43.0,7.0,P011,Books,Sunday,Evening
T00253,C0155,P026,2024-11-11,4,257.52,64.38,Monday,03:36:18,November,Evening,SoundWave Bluetooth Speaker,Electronics,Michelle Brown,South America,2023-03-23,768.2614285714286,77.0,7.0,P026,Books,Wednesday,Evening
T00290,C0162,P026,2024-01-29,4,257.52,64.38,Monday,11:31:41,January,Morning,SoundWave Bluetooth Speaker,Electronics,Edwin Watson,Asia,2022-03-29,600.28,71.0,8.0,P009,Electronics,Monday,Evening
T00338,C0091,P026,2024-05-28,2,128.76,64.38,Tuesday,17:40:20,May,Evening,SoundWave Bluetooth Speaker,Electronics,Lisa Kirk,South America,2023-03-16,522.9433333333333,167.0,5.0,P026,Electronics,Tuesday,Evening
T00557,C0008,P026,2024-03-11,2,128.76,64.38,Monday,03:22:29,March,Evening,SoundWave Bluetooth Speaker,Electronics,David Li,North America,2024-01-13,427.16099999999994,41.0,10.0,P004,Home Decor,Monday,Evening
T00562,C0121,P026,2024-07-06,1,64.38,64.38,Saturday,11:32:13,July,Morning,SoundWave Bluetooth Speaker,Electronics,Mark Atkinson,Europe,2023-07-23,243.63,122.0,4.0,P022,Books,Friday,Evening
T00578,C0143,P026,2024-03-30,3,193.14,64.38,Saturday,23:37:50,March,Evening,SoundWave Bluetooth Speaker,Electronics,Brian Parker,Asia,2024-05-27,863.5185714285715,40.0,6.0,P094,Clothing,Wednesday,Evening
T00927,C0091,P026,2024-04-22,3,193.14,64.38,Monday,18:28:54,April,Evening,SoundWave Bluetooth Speaker,Electronics,Lisa Kirk,South America,2023-03-16,522.9433333333333,167.0,5.0,P026,Electronics,Tuesday,Evening
T00307,C0044,P045,2024-05-30,4,1927.12,481.78,Thursday,18:15:28,May,Evening,SoundWave T-Shirt,Clothing,Kenneth Alexander,Europe,2024-07-10,1076.7033333333331,97.0,3.0,P045,Books,Thursday,Evening
T00502,C0181,P045,2024-04-12,1,481.78,481.78,Friday,14:44:42,April,Afternoon,SoundWave T-Shirt,Clothing,Alexander Barker,South America,2023-11-16,557.9333333333334,31.0,6.0,P002,Electronics,Friday,Evening
T00598,C0149,P045,2024-05-24,2,963.56,481.78,Friday,09:32:01,May,Morning,SoundWave T-Shirt,Clothing,Tina Wilson,Europe,2023-01-21,880.9559999999999,151.0,5.0,P012,Clothing,Tuesday,Afternoon
T00621,C0099,P045,2024-04-19,2,963.56,481.78,Friday,05:04:38,April,Morning,SoundWave T-Shirt,Clothing,Rodney Eaton,South America,2023-01-29,839.465,35.0,8.0,P005,Clothing,Friday,Evening
T00625,C0124,P045,2024-07-02,2,963.56,481.78,Tuesday,09:34:25,July,Morning,SoundWave T-Shirt,Clothing,Lindsay Perez,Europe,2024-08-26,609.1899999999999,112.0,7.0,P006,Home Decor,Saturday,Afternoon
T00663,C0054,P045,2024-04-23,3,1445.34,481.78,Tuesday,11:07:18,April,Morning,SoundWave T-Shirt,Clothing,Bruce Rhodes,Asia,2024-09-29,1005.0487499999999,112.0,8.0,P037,Electronics,Sunday,Afternoon
T00734,C0132,P045,2024-09-29,2,963.56,481.78,Sunday,16:20:32,September,Afternoon,SoundWave T-Shirt,Clothing,Lisa Jackson,Europe,2023-02-01,617.0866666666666,52.0,2.0,P049,Books,Sunday,Afternoon
T00947,C0022,P045,2024-08-11,2,963.56,481.78,Sunday,12:13:35,August,Afternoon,SoundWave T-Shirt,Clothing,Teresa Esparza,Asia,2023-10-27,775.8449999999999,132.0,6.0,P008,Clothing,Tuesday,Morning
T00318,C0098,P046,2024-01-09,1,366.07,366.07,Tuesday,16:35:54,January,Afternoon,BookWorld Sweater,Clothing,Laura Gilbert,North America,2024-10-21,394.7525,35.0,8.0,P021,Clothing,Tuesday,Evening
T00380,C0135,P046,2024-01-04,4,1464.28,366.07,Thursday,16:40:50,January,Afternoon,BookWorld Sweater,Clothing,Toni Weaver,Europe,2022-08-23,783.895,116.0,4.0,P003,Books,Thursday,Evening
T00464,C0188,P046,2024-05-16,2,732.14,366.07,Thursday,11:23:37,May,Morning,BookWorld Sweater,Clothing,Anna Ball,South America,2022-05-17,888.9150000000001,32.0,7.0,P057,Electronics,Friday,Morning
T00500,C0145,P046,2024-06-17,3,1098.21,366.07,Monday,14:12:01,June,Afternoon,BookWorld Sweater,Clothing,Wayne Stone,Asia,2023-01-13,721.40875,62.0,7.0,P080,Clothing,Monday,Morning
